starkware-libs/cairo	starkware-libs__cairo-6923	problem_statement	704
starkware-libs/cairo	starkware-libs__cairo-6919	patch	853
starkware-libs/cairo	starkware-libs__cairo-6919	test_patch	316
starkware-libs/cairo	starkware-libs__cairo-6919	problem_statement	266
GyulyVGC/sniffnet	GyulyVGC__sniffnet-684	patch	2174
GyulyVGC/sniffnet	GyulyVGC__sniffnet-684	problem_statement	161
comtrya/comtrya	comtrya__comtrya-57	patch	4965
comtrya/comtrya	comtrya__comtrya-57	problem_statement	35
GyulyVGC/sniffnet	GyulyVGC__sniffnet-450	patch	170120
GyulyVGC/sniffnet	GyulyVGC__sniffnet-450	problem_statement	195
GyulyVGC/sniffnet	GyulyVGC__sniffnet-450	hints_text	174
biomejs/biome	biomejs__biome-5198	patch	720
biomejs/biome	biomejs__biome-5198	test_patch	1367
biomejs/biome	biomejs__biome-5198	problem_statement	464
GyulyVGC/sniffnet	GyulyVGC__sniffnet-718	patch	8116
GyulyVGC/sniffnet	GyulyVGC__sniffnet-718	problem_statement	1254
GyulyVGC/sniffnet	GyulyVGC__sniffnet-718	hints_text	1
ProbablyClem/utoipauto	ProbablyClem__utoipauto-8	patch	4514
ProbablyClem/utoipauto	ProbablyClem__utoipauto-8	problem_statement	489
ProbablyClem/utoipauto	ProbablyClem__utoipauto-8	hints_text	1174
GyulyVGC/sniffnet	GyulyVGC__sniffnet-659	patch	8021
GyulyVGC/sniffnet	GyulyVGC__sniffnet-659	problem_statement	224
GyulyVGC/sniffnet	GyulyVGC__sniffnet-659	hints_text	212
comtrya/comtrya	comtrya__comtrya-40	patch	1069
comtrya/comtrya	comtrya__comtrya-40	problem_statement	7
comtrya/comtrya	comtrya__comtrya-33	patch	320
comtrya/comtrya	comtrya__comtrya-33	problem_statement	97
comtrya/comtrya	comtrya__comtrya-44	patch	19613
comtrya/comtrya	comtrya__comtrya-44	problem_statement	24
comtrya/comtrya	comtrya__comtrya-44	hints_text	76
GyulyVGC/sniffnet	GyulyVGC__sniffnet-720	patch	1306
GyulyVGC/sniffnet	GyulyVGC__sniffnet-720	problem_statement	242
GyulyVGC/sniffnet	GyulyVGC__sniffnet-720	hints_text	10
bluealloy/revm	bluealloy__revm-1797	patch	165
bluealloy/revm	bluealloy__revm-1797	problem_statement	155
biomejs/biome	biomejs__biome-5118	patch	402
biomejs/biome	biomejs__biome-5118	test_patch	382
biomejs/biome	biomejs__biome-5118	problem_statement	2336
biomejs/biome	biomejs__biome-5118	hints_text	72
comtrya/comtrya	comtrya__comtrya-41	patch	404
comtrya/comtrya	comtrya__comtrya-41	problem_statement	237
comtrya/comtrya	comtrya__comtrya-27	patch	1474
comtrya/comtrya	comtrya__comtrya-27	problem_statement	113
Canop/bacon	Canop__bacon-229	patch	2280
Canop/bacon	Canop__bacon-229	test_patch	204
Canop/bacon	Canop__bacon-229	problem_statement	204
Canop/bacon	Canop__bacon-229	hints_text	23
biomejs/biome	biomejs__biome-5066	patch	820
biomejs/biome	biomejs__biome-5066	test_patch	997
biomejs/biome	biomejs__biome-5066	problem_statement	415
GyulyVGC/sniffnet	GyulyVGC__sniffnet-678	patch	8087
GyulyVGC/sniffnet	GyulyVGC__sniffnet-678	problem_statement	210
GyulyVGC/sniffnet	GyulyVGC__sniffnet-678	hints_text	213
Canop/bacon	Canop__bacon-285	patch	1165
Canop/bacon	Canop__bacon-285	test_patch	1546
Canop/bacon	Canop__bacon-285	problem_statement	349
Canop/bacon	Canop__bacon-285	hints_text	4183
ProbablyClem/utoipauto	ProbablyClem__utoipauto-38	patch	1419
ProbablyClem/utoipauto	ProbablyClem__utoipauto-38	test_patch	506
ProbablyClem/utoipauto	ProbablyClem__utoipauto-38	problem_statement	382
ProbablyClem/utoipauto	ProbablyClem__utoipauto-38	hints_text	61
biomejs/biome	biomejs__biome-5174	patch	534
biomejs/biome	biomejs__biome-5174	test_patch	597
biomejs/biome	biomejs__biome-5174	problem_statement	321
biomejs/biome	biomejs__biome-5174	hints_text	635
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-167	patch	22794
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-167	test_patch	281
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-167	problem_statement	203
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-167	hints_text	320
Canop/bacon	Canop__bacon-219	patch	3316
Canop/bacon	Canop__bacon-219	test_patch	2124
Canop/bacon	Canop__bacon-219	problem_statement	417
Canop/bacon	Canop__bacon-219	hints_text	117
kpcyrd/sn0int	kpcyrd__sn0int-139	patch	9195
kpcyrd/sn0int	kpcyrd__sn0int-139	problem_statement	69
Canop/bacon	Canop__bacon-260	patch	3503
Canop/bacon	Canop__bacon-260	test_patch	820
Canop/bacon	Canop__bacon-260	problem_statement	14
kpcyrd/sn0int	kpcyrd__sn0int-145	patch	3564
kpcyrd/sn0int	kpcyrd__sn0int-145	problem_statement	101
GyulyVGC/sniffnet	GyulyVGC__sniffnet-421	patch	18891
GyulyVGC/sniffnet	GyulyVGC__sniffnet-421	problem_statement	152
GyulyVGC/sniffnet	GyulyVGC__sniffnet-421	hints_text	1297
Canop/bacon	Canop__bacon-212	patch	10587
Canop/bacon	Canop__bacon-212	test_patch	11576
Canop/bacon	Canop__bacon-212	problem_statement	312
Canop/bacon	Canop__bacon-212	hints_text	123
kpcyrd/sn0int	kpcyrd__sn0int-239	patch	41492
kpcyrd/sn0int	kpcyrd__sn0int-239	problem_statement	842
kpcyrd/sn0int	kpcyrd__sn0int-239	hints_text	1
GyulyVGC/sniffnet	GyulyVGC__sniffnet-512	patch	3970
GyulyVGC/sniffnet	GyulyVGC__sniffnet-512	problem_statement	134
GyulyVGC/sniffnet	GyulyVGC__sniffnet-512	hints_text	315
biomejs/biome	biomejs__biome-4901	patch	1751
biomejs/biome	biomejs__biome-4901	test_patch	3476
biomejs/biome	biomejs__biome-4901	problem_statement	1583
biomejs/biome	biomejs__biome-4901	hints_text	23
kpcyrd/sn0int	kpcyrd__sn0int-113	patch	8591
kpcyrd/sn0int	kpcyrd__sn0int-113	problem_statement	163
Canop/bacon	Canop__bacon-211	patch	343
Canop/bacon	Canop__bacon-211	test_patch	452
Canop/bacon	Canop__bacon-211	problem_statement	118
Canop/bacon	Canop__bacon-211	hints_text	340
biomejs/biome	biomejs__biome-4944	patch	1114
biomejs/biome	biomejs__biome-4944	test_patch	588
biomejs/biome	biomejs__biome-4944	problem_statement	91
kpcyrd/sn0int	kpcyrd__sn0int-109	patch	69830
kpcyrd/sn0int	kpcyrd__sn0int-109	problem_statement	404
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-140	patch	49191
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-140	test_patch	4933
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-140	problem_statement	99
kpcyrd/sn0int	kpcyrd__sn0int-90	patch	174
kpcyrd/sn0int	kpcyrd__sn0int-90	problem_statement	3050
kpcyrd/sn0int	kpcyrd__sn0int-90	hints_text	31
kpcyrd/sn0int	kpcyrd__sn0int-106	patch	4331
kpcyrd/sn0int	kpcyrd__sn0int-106	problem_statement	81
kpcyrd/sn0int	kpcyrd__sn0int-75	patch	11163
kpcyrd/sn0int	kpcyrd__sn0int-75	problem_statement	310
kpcyrd/sn0int	kpcyrd__sn0int-75	hints_text	111
GyulyVGC/sniffnet	GyulyVGC__sniffnet-558	patch	6184
GyulyVGC/sniffnet	GyulyVGC__sniffnet-558	test_patch	221
GyulyVGC/sniffnet	GyulyVGC__sniffnet-558	problem_statement	290
GyulyVGC/sniffnet	GyulyVGC__sniffnet-558	hints_text	98
kpcyrd/sn0int	kpcyrd__sn0int-80	patch	51912
kpcyrd/sn0int	kpcyrd__sn0int-80	problem_statement	167
kpcyrd/sn0int	kpcyrd__sn0int-236	patch	42053
kpcyrd/sn0int	kpcyrd__sn0int-236	problem_statement	73
kpcyrd/sn0int	kpcyrd__sn0int-236	hints_text	33
biomejs/biome	biomejs__biome-4856	patch	230376
biomejs/biome	biomejs__biome-4856	test_patch	510353
biomejs/biome	biomejs__biome-4856	problem_statement	2090
bluealloy/revm	bluealloy__revm-1778	patch	2320
bluealloy/revm	bluealloy__revm-1778	problem_statement	144
kpcyrd/sn0int	kpcyrd__sn0int-78	patch	9349
kpcyrd/sn0int	kpcyrd__sn0int-78	problem_statement	167
rust-cv/cv	rust-cv__cv-27	patch	612
rust-cv/cv	rust-cv__cv-27	problem_statement	38
biomejs/biome	biomejs__biome-4963	patch	4073
biomejs/biome	biomejs__biome-4963	test_patch	1894
biomejs/biome	biomejs__biome-4963	problem_statement	507
biomejs/biome	biomejs__biome-5046	patch	5069
biomejs/biome	biomejs__biome-5046	test_patch	3344
biomejs/biome	biomejs__biome-5046	problem_statement	53
kpcyrd/sn0int	kpcyrd__sn0int-120	patch	48595
kpcyrd/sn0int	kpcyrd__sn0int-120	problem_statement	27
biomejs/biome	biomejs__biome-5076	patch	23371
biomejs/biome	biomejs__biome-5076	test_patch	44640
biomejs/biome	biomejs__biome-5076	problem_statement	155
rust-cv/cv	rust-cv__cv-68	patch	8409
rust-cv/cv	rust-cv__cv-68	test_patch	188
rust-cv/cv	rust-cv__cv-68	problem_statement	276
rust-cv/cv	rust-cv__cv-68	hints_text	426
biomejs/biome	biomejs__biome-4791	patch	260583
biomejs/biome	biomejs__biome-4791	test_patch	4641
biomejs/biome	biomejs__biome-4791	problem_statement	128
biomejs/biome	biomejs__biome-4791	hints_text	56
biomejs/biome	biomejs__biome-5052	patch	3696
biomejs/biome	biomejs__biome-5052	test_patch	3545
biomejs/biome	biomejs__biome-5052	problem_statement	205
biomejs/biome	biomejs__biome-5129	patch	14310
biomejs/biome	biomejs__biome-5129	test_patch	4656
biomejs/biome	biomejs__biome-5129	problem_statement	151
biomejs/biome	biomejs__biome-5129	hints_text	657
kpcyrd/sn0int	kpcyrd__sn0int-20	patch	4715
kpcyrd/sn0int	kpcyrd__sn0int-20	problem_statement	28
biomejs/biome	biomejs__biome-4475	patch	1469
biomejs/biome	biomejs__biome-4475	test_patch	1477
biomejs/biome	biomejs__biome-4475	problem_statement	1275
biomejs/biome	biomejs__biome-4475	hints_text	35
kpcyrd/sn0int	kpcyrd__sn0int-44	patch	3078
kpcyrd/sn0int	kpcyrd__sn0int-44	problem_statement	109
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-175	patch	17796
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-175	test_patch	1575
Avarok-Cybersecurity/Citadel-Protocol	Avarok-Cybersecurity__Citadel-Protocol-175	problem_statement	12
biomejs/biome	biomejs__biome-4869	patch	1352
biomejs/biome	biomejs__biome-4869	test_patch	7542
biomejs/biome	biomejs__biome-4869	problem_statement	886
biomejs/biome	biomejs__biome-4869	hints_text	151
biomejs/biome	biomejs__biome-4097	patch	13217
biomejs/biome	biomejs__biome-4097	test_patch	3351
biomejs/biome	biomejs__biome-4097	problem_statement	205
biomejs/biome	biomejs__biome-4097	hints_text	365
biomejs/biome	biomejs__biome-4811	patch	671
biomejs/biome	biomejs__biome-4811	test_patch	840
biomejs/biome	biomejs__biome-4811	problem_statement	1242
biomejs/biome	biomejs__biome-4811	hints_text	9
kpcyrd/sn0int	kpcyrd__sn0int-46	patch	4285
kpcyrd/sn0int	kpcyrd__sn0int-46	problem_statement	92
biomejs/biome	biomejs__biome-4524	patch	5394
biomejs/biome	biomejs__biome-4524	test_patch	2911
biomejs/biome	biomejs__biome-4524	problem_statement	200
biomejs/biome	biomejs__biome-4524	hints_text	68
biomejs/biome	biomejs__biome-4954	patch	7016
biomejs/biome	biomejs__biome-4954	test_patch	291
biomejs/biome	biomejs__biome-4954	problem_statement	113
biomejs/biome	biomejs__biome-5128	patch	358
biomejs/biome	biomejs__biome-5128	test_patch	2322
biomejs/biome	biomejs__biome-5128	problem_statement	891
biomejs/biome	biomejs__biome-5128	hints_text	589
kpcyrd/sn0int	kpcyrd__sn0int-30	patch	21928
kpcyrd/sn0int	kpcyrd__sn0int-30	problem_statement	82
kpcyrd/sn0int	kpcyrd__sn0int-71	patch	3600
kpcyrd/sn0int	kpcyrd__sn0int-71	problem_statement	247
kpcyrd/sn0int	kpcyrd__sn0int-71	hints_text	10
biomejs/biome	biomejs__biome-4939	patch	1436
biomejs/biome	biomejs__biome-4939	test_patch	1224
biomejs/biome	biomejs__biome-4939	problem_statement	448
kpcyrd/sn0int	kpcyrd__sn0int-40	patch	33148
kpcyrd/sn0int	kpcyrd__sn0int-40	problem_statement	35
kpcyrd/sn0int	kpcyrd__sn0int-40	hints_text	24
biomejs/biome	biomejs__biome-4286	patch	1753
biomejs/biome	biomejs__biome-4286	test_patch	2235
biomejs/biome	biomejs__biome-4286	problem_statement	419
biomejs/biome	biomejs__biome-4286	hints_text	216
biomejs/biome	biomejs__biome-4729	patch	1210
biomejs/biome	biomejs__biome-4729	test_patch	1246
biomejs/biome	biomejs__biome-4729	problem_statement	339
serialport/serialport-rs	serialport__serialport-rs-208	patch	3339
serialport/serialport-rs	serialport__serialport-rs-208	test_patch	1304
serialport/serialport-rs	serialport__serialport-rs-208	problem_statement	282
biomejs/biome	biomejs__biome-4889	patch	815
biomejs/biome	biomejs__biome-4889	test_patch	1120
biomejs/biome	biomejs__biome-4889	problem_statement	443
pop-os/popsicle	pop-os__popsicle-210	patch	5097
pop-os/popsicle	pop-os__popsicle-210	problem_statement	880
pop-os/popsicle	pop-os__popsicle-210	hints_text	312
fizyk20/generic-array	fizyk20__generic-array-138	patch	43002
fizyk20/generic-array	fizyk20__generic-array-138	test_patch	8712
fizyk20/generic-array	fizyk20__generic-array-138	problem_statement	234
fizyk20/generic-array	fizyk20__generic-array-138	hints_text	651
pop-os/popsicle	pop-os__popsicle-209	patch	34918
pop-os/popsicle	pop-os__popsicle-209	problem_statement	880
pop-os/popsicle	pop-os__popsicle-209	hints_text	73
biomejs/biome	biomejs__biome-4964	patch	642
biomejs/biome	biomejs__biome-4964	test_patch	767
biomejs/biome	biomejs__biome-4964	problem_statement	424
biomejs/biome	biomejs__biome-4964	hints_text	972
kpcyrd/sn0int	kpcyrd__sn0int-5	patch	13453
kpcyrd/sn0int	kpcyrd__sn0int-5	problem_statement	20
biomejs/biome	biomejs__biome-4948	patch	22892
biomejs/biome	biomejs__biome-4948	test_patch	4151
biomejs/biome	biomejs__biome-4948	problem_statement	35
biomejs/biome	biomejs__biome-4766	patch	16616
biomejs/biome	biomejs__biome-4766	test_patch	7247
biomejs/biome	biomejs__biome-4766	problem_statement	44
biomejs/biome	biomejs__biome-4358	patch	11360
biomejs/biome	biomejs__biome-4358	test_patch	19845
biomejs/biome	biomejs__biome-4358	problem_statement	172
biomejs/biome	biomejs__biome-4358	hints_text	17
biomejs/biome	biomejs__biome-4914	patch	2152
biomejs/biome	biomejs__biome-4914	test_patch	311
biomejs/biome	biomejs__biome-4914	problem_statement	70
biomejs/biome	biomejs__biome-4395	patch	432
biomejs/biome	biomejs__biome-4395	test_patch	263
biomejs/biome	biomejs__biome-4395	problem_statement	2646
biomejs/biome	biomejs__biome-4395	hints_text	74
pop-os/popsicle	pop-os__popsicle-141	patch	559
pop-os/popsicle	pop-os__popsicle-141	problem_statement	211
pop-os/popsicle	pop-os__popsicle-141	hints_text	12
pop-os/popsicle	pop-os__popsicle-66	patch	242
pop-os/popsicle	pop-os__popsicle-66	problem_statement	55
pop-os/popsicle	pop-os__popsicle-66	hints_text	116
biomejs/biome	biomejs__biome-4649	patch	15301
biomejs/biome	biomejs__biome-4649	test_patch	2275
biomejs/biome	biomejs__biome-4649	problem_statement	83
kpcyrd/sn0int	kpcyrd__sn0int-32	patch	13584
kpcyrd/sn0int	kpcyrd__sn0int-32	problem_statement	7
biomejs/biome	biomejs__biome-4835	patch	671
biomejs/biome	biomejs__biome-4835	test_patch	738
biomejs/biome	biomejs__biome-4835	problem_statement	1501
pop-os/popsicle	pop-os__popsicle-38	patch	6609
pop-os/popsicle	pop-os__popsicle-38	problem_statement	23
biomejs/biome	biomejs__biome-4201	patch	2371
biomejs/biome	biomejs__biome-4201	test_patch	2622
biomejs/biome	biomejs__biome-4201	problem_statement	1942
pop-os/popsicle	pop-os__popsicle-123	patch	61924
pop-os/popsicle	pop-os__popsicle-123	problem_statement	4
pop-os/popsicle	pop-os__popsicle-123	hints_text	188
pop-os/popsicle	pop-os__popsicle-47	patch	1425
pop-os/popsicle	pop-os__popsicle-47	problem_statement	428
pop-os/popsicle	pop-os__popsicle-47	hints_text	28
pop-os/popsicle	pop-os__popsicle-42	patch	3290
pop-os/popsicle	pop-os__popsicle-42	problem_statement	50
pop-os/popsicle	pop-os__popsicle-42	hints_text	221
biomejs/biome	biomejs__biome-4260	patch	2062
biomejs/biome	biomejs__biome-4260	test_patch	1036
biomejs/biome	biomejs__biome-4260	problem_statement	1778
biomejs/biome	biomejs__biome-4863	patch	354
biomejs/biome	biomejs__biome-4863	test_patch	353
biomejs/biome	biomejs__biome-4863	problem_statement	296
pop-os/popsicle	pop-os__popsicle-59	patch	1867
pop-os/popsicle	pop-os__popsicle-59	problem_statement	28
biomejs/biome	biomejs__biome-4373	patch	28530
biomejs/biome	biomejs__biome-4373	test_patch	17025
biomejs/biome	biomejs__biome-4373	problem_statement	171
biomejs/biome	biomejs__biome-4693	patch	658
biomejs/biome	biomejs__biome-4693	test_patch	506
biomejs/biome	biomejs__biome-4693	problem_statement	3658
biomejs/biome	biomejs__biome-4693	hints_text	514
sharkdp/fd	sharkdp__fd-1617	patch	244
sharkdp/fd	sharkdp__fd-1617	test_patch	140
sharkdp/fd	sharkdp__fd-1617	problem_statement	138
biomejs/biome	biomejs__biome-4474	patch	16667
biomejs/biome	biomejs__biome-4474	test_patch	7898
biomejs/biome	biomejs__biome-4474	problem_statement	14
biomejs/biome	biomejs__biome-4474	hints_text	128
biomejs/biome	biomejs__biome-5027	patch	1147
biomejs/biome	biomejs__biome-5027	test_patch	812
biomejs/biome	biomejs__biome-5027	problem_statement	487
pop-os/popsicle	pop-os__popsicle-84	patch	396
pop-os/popsicle	pop-os__popsicle-84	problem_statement	624
biomejs/biome	biomejs__biome-4452	patch	16148
biomejs/biome	biomejs__biome-4452	test_patch	3380
biomejs/biome	biomejs__biome-4452	problem_statement	114
biomejs/biome	biomejs__biome-4452	hints_text	800
pop-os/popsicle	pop-os__popsicle-14	patch	1063
pop-os/popsicle	pop-os__popsicle-14	problem_statement	51
biomejs/biome	biomejs__biome-4793	patch	19827
biomejs/biome	biomejs__biome-4793	test_patch	5582
biomejs/biome	biomejs__biome-4793	problem_statement	145
biomejs/biome	biomejs__biome-4793	hints_text	81
biomejs/biome	biomejs__biome-5008	patch	358
biomejs/biome	biomejs__biome-5008	test_patch	370
biomejs/biome	biomejs__biome-5008	problem_statement	1990
sharkdp/fd	sharkdp__fd-1137	patch	451
sharkdp/fd	sharkdp__fd-1137	test_patch	246
sharkdp/fd	sharkdp__fd-1137	problem_statement	176
sharkdp/fd	sharkdp__fd-1137	hints_text	45
pop-os/popsicle	pop-os__popsicle-49	patch	880
pop-os/popsicle	pop-os__popsicle-49	problem_statement	94
biomejs/biome	biomejs__biome-4204	patch	9441
biomejs/biome	biomejs__biome-4204	test_patch	1642
biomejs/biome	biomejs__biome-4204	problem_statement	161
biomejs/biome	biomejs__biome-4204	hints_text	8
pop-os/popsicle	pop-os__popsicle-113	patch	13371
pop-os/popsicle	pop-os__popsicle-113	problem_statement	90
pop-os/popsicle	pop-os__popsicle-113	hints_text	239
sharkdp/fd	sharkdp__fd-866	patch	1599
sharkdp/fd	sharkdp__fd-866	test_patch	430
sharkdp/fd	sharkdp__fd-866	problem_statement	92
sharkdp/fd	sharkdp__fd-866	hints_text	739
pop-os/popsicle	pop-os__popsicle-31	patch	3614
pop-os/popsicle	pop-os__popsicle-31	problem_statement	139
pop-os/popsicle	pop-os__popsicle-31	hints_text	21
pop-os/popsicle	pop-os__popsicle-28	patch	4432
pop-os/popsicle	pop-os__popsicle-28	problem_statement	11
pop-os/popsicle	pop-os__popsicle-53	patch	15479
pop-os/popsicle	pop-os__popsicle-53	problem_statement	217
pop-os/popsicle	pop-os__popsicle-53	hints_text	31
biomejs/biome	biomejs__biome-4292	patch	944
biomejs/biome	biomejs__biome-4292	test_patch	420
biomejs/biome	biomejs__biome-4292	problem_statement	2630
pop-os/popsicle	pop-os__popsicle-34	patch	597
pop-os/popsicle	pop-os__popsicle-34	problem_statement	67
pop-os/popsicle	pop-os__popsicle-34	hints_text	28
pop-os/popsicle	pop-os__popsicle-12	patch	4870
pop-os/popsicle	pop-os__popsicle-12	problem_statement	149
pop-os/popsicle	pop-os__popsicle-12	hints_text	21
sharkdp/fd	sharkdp__fd-1020	patch	3547
sharkdp/fd	sharkdp__fd-1020	test_patch	615
sharkdp/fd	sharkdp__fd-1020	problem_statement	92
sharkdp/fd	sharkdp__fd-1020	hints_text	2139
pop-os/popsicle	pop-os__popsicle-80	patch	182
pop-os/popsicle	pop-os__popsicle-80	problem_statement	558
pop-os/popsicle	pop-os__popsicle-80	hints_text	33
pop-os/popsicle	pop-os__popsicle-27	patch	173
pop-os/popsicle	pop-os__popsicle-27	problem_statement	26
phiresky/ripgrep-all	phiresky__ripgrep-all-24	patch	2280
phiresky/ripgrep-all	phiresky__ripgrep-all-24	problem_statement	3158
phiresky/ripgrep-all	phiresky__ripgrep-all-24	hints_text	63
biomejs/biome	biomejs__biome-4252	patch	11515
biomejs/biome	biomejs__biome-4252	test_patch	17543
biomejs/biome	biomejs__biome-4252	problem_statement	12
sharkdp/fd	sharkdp__fd-1162	patch	187
sharkdp/fd	sharkdp__fd-1162	test_patch	191
sharkdp/fd	sharkdp__fd-1162	problem_statement	429
sharkdp/fd	sharkdp__fd-986	patch	717
sharkdp/fd	sharkdp__fd-986	test_patch	363
sharkdp/fd	sharkdp__fd-986	problem_statement	226
sharkdp/fd	sharkdp__fd-986	hints_text	935
biomejs/biome	biomejs__biome-4175	patch	801
biomejs/biome	biomejs__biome-4175	test_patch	4545
biomejs/biome	biomejs__biome-4175	problem_statement	762
biomejs/biome	biomejs__biome-4175	hints_text	829
phiresky/ripgrep-all	phiresky__ripgrep-all-134	patch	299
phiresky/ripgrep-all	phiresky__ripgrep-all-134	problem_statement	68
phiresky/ripgrep-all	phiresky__ripgrep-all-134	hints_text	421
biomejs/biome	biomejs__biome-4197	patch	771
biomejs/biome	biomejs__biome-4197	test_patch	401
biomejs/biome	biomejs__biome-4197	problem_statement	2403
pop-os/popsicle	pop-os__popsicle-62	patch	64232
pop-os/popsicle	pop-os__popsicle-62	problem_statement	5069
phiresky/ripgrep-all	phiresky__ripgrep-all-104	patch	451117
phiresky/ripgrep-all	phiresky__ripgrep-all-104	test_patch	58237
phiresky/ripgrep-all	phiresky__ripgrep-all-104	problem_statement	154
phiresky/ripgrep-all	phiresky__ripgrep-all-104	hints_text	1
sharkdp/fd	sharkdp__fd-319	patch	1438
sharkdp/fd	sharkdp__fd-319	test_patch	324
sharkdp/fd	sharkdp__fd-319	problem_statement	23
sharkdp/fd	sharkdp__fd-319	hints_text	127
biomejs/biome	biomejs__biome-4548	patch	13518
biomejs/biome	biomejs__biome-4548	test_patch	14137
biomejs/biome	biomejs__biome-4548	problem_statement	55
sharkdp/fd	sharkdp__fd-861	patch	1132
sharkdp/fd	sharkdp__fd-861	test_patch	11702
sharkdp/fd	sharkdp__fd-861	problem_statement	369
sharkdp/fd	sharkdp__fd-861	hints_text	704
sharkdp/fd	sharkdp__fd-676	patch	17528
sharkdp/fd	sharkdp__fd-676	test_patch	955
sharkdp/fd	sharkdp__fd-676	problem_statement	190
sharkdp/fd	sharkdp__fd-676	hints_text	54
sharkdp/fd	sharkdp__fd-571	patch	690
sharkdp/fd	sharkdp__fd-571	test_patch	150
sharkdp/fd	sharkdp__fd-571	problem_statement	46
alacritty/alacritty	alacritty__alacritty-7729	patch	984
alacritty/alacritty	alacritty__alacritty-7729	test_patch	718
alacritty/alacritty	alacritty__alacritty-7729	problem_statement	345
alacritty/alacritty	alacritty__alacritty-7729	hints_text	326
biomejs/biome	biomejs__biome-4237	patch	999
biomejs/biome	biomejs__biome-4237	test_patch	393
biomejs/biome	biomejs__biome-4237	problem_statement	1920
biomejs/biome	biomejs__biome-4321	patch	4738
biomejs/biome	biomejs__biome-4321	test_patch	1955
biomejs/biome	biomejs__biome-4321	problem_statement	1948
biomejs/biome	biomejs__biome-4321	hints_text	367
biomejs/biome	biomejs__biome-4179	patch	6016
biomejs/biome	biomejs__biome-4179	test_patch	11488
biomejs/biome	biomejs__biome-4179	problem_statement	223
sharkdp/fd	sharkdp__fd-810	patch	283
sharkdp/fd	sharkdp__fd-810	test_patch	182
sharkdp/fd	sharkdp__fd-810	problem_statement	187
sharkdp/fd	sharkdp__fd-810	hints_text	6
biomejs/biome	biomejs__biome-4100	patch	11792
biomejs/biome	biomejs__biome-4100	test_patch	5481
biomejs/biome	biomejs__biome-4100	problem_statement	190
sharkdp/fd	sharkdp__fd-271	patch	973
sharkdp/fd	sharkdp__fd-271	test_patch	388
sharkdp/fd	sharkdp__fd-271	problem_statement	90
sharkdp/fd	sharkdp__fd-271	hints_text	2134
sharkdp/fd	sharkdp__fd-813	patch	1520
sharkdp/fd	sharkdp__fd-813	test_patch	206
sharkdp/fd	sharkdp__fd-813	problem_statement	87
sharkdp/fd	sharkdp__fd-813	hints_text	293
sharkdp/fd	sharkdp__fd-497	patch	994
sharkdp/fd	sharkdp__fd-497	test_patch	872
sharkdp/fd	sharkdp__fd-497	problem_statement	209
sharkdp/fd	sharkdp__fd-497	hints_text	194
cognitive-engineering-lab/aquascope	cognitive-engineering-lab__aquascope-144	patch	97695
cognitive-engineering-lab/aquascope	cognitive-engineering-lab__aquascope-144	test_patch	17136
cognitive-engineering-lab/aquascope	cognitive-engineering-lab__aquascope-144	problem_statement	295
sharkdp/fd	sharkdp__fd-479	patch	2671
sharkdp/fd	sharkdp__fd-479	test_patch	727
sharkdp/fd	sharkdp__fd-479	problem_statement	235
sharkdp/fd	sharkdp__fd-479	hints_text	262
sharkdp/fd	sharkdp__fd-270	patch	162
sharkdp/fd	sharkdp__fd-270	test_patch	1073
sharkdp/fd	sharkdp__fd-270	problem_statement	40
sharkdp/fd	sharkdp__fd-270	hints_text	147
phiresky/ripgrep-all	phiresky__ripgrep-all-234	patch	209
phiresky/ripgrep-all	phiresky__ripgrep-all-234	problem_statement	671
phiresky/ripgrep-all	phiresky__ripgrep-all-234	hints_text	153
phiresky/ripgrep-all	phiresky__ripgrep-all-29	patch	279
phiresky/ripgrep-all	phiresky__ripgrep-all-29	problem_statement	41
phiresky/ripgrep-all	phiresky__ripgrep-all-29	hints_text	330
sharkdp/fd	sharkdp__fd-817	patch	828
sharkdp/fd	sharkdp__fd-817	test_patch	646
sharkdp/fd	sharkdp__fd-817	problem_statement	185
sharkdp/fd	sharkdp__fd-817	hints_text	16
sharkdp/fd	sharkdp__fd-233	patch	1176
sharkdp/fd	sharkdp__fd-233	test_patch	381
sharkdp/fd	sharkdp__fd-233	problem_statement	164
sharkdp/fd	sharkdp__fd-233	hints_text	736
alacritty/alacritty	alacritty__alacritty-8192	patch	12827
alacritty/alacritty	alacritty__alacritty-8192	test_patch	463
alacritty/alacritty	alacritty__alacritty-8192	problem_statement	103
sharkdp/fd	sharkdp__fd-590	patch	779
sharkdp/fd	sharkdp__fd-590	test_patch	1305
